==========[1/120]	loss 1.982	top1 acc 24.750 (24.750)	top5 acc 78.500	Train top1 20.248	loss 2.800	(128, 21.000), (160, 23.000), (192, 28.000), (224, 27.000), 
==========[32/120]	loss 0.266	top1 acc 90.000 (93.500)	top5 acc 99.500	Train top1 90.266	loss 0.300	(128, 87.000), (160, 92.000), (192, 91.000), (224, 90.000), 
==========[33/120]	loss 0.330	top1 acc 89.500 (93.500)	top5 acc 99.750	Train top1 90.202	loss 0.307	(128, 89.000), (160, 90.000), (192, 91.000), (224, 88.000), 
==========[34/120]	loss 0.254	top1 acc 92.000 (93.500)	top5 acc 99.750	Train top1 90.490	loss 0.300	(128, 90.000), (160, 92.000), (192, 93.000), (224, 93.000), 
==========[35/120]	loss 0.268	top1 acc 90.750 (93.500)	top5 acc 99.500	Train top1 91.376	loss 0.272	(128, 89.000), (160, 91.000), (192, 91.000), (224, 92.000), 
==========[36/120]	loss 0.292	top1 acc 90.500 (93.500)	top5 acc 99.750	Train top1 91.066	loss 0.283	(128, 85.000), (160, 90.000), (192, 93.000), (224, 94.000), 
==========[37/120]	loss 0.299	top1 acc 90.000 (93.500)	top5 acc 99.750	Train top1 90.479	loss 0.295	(128, 88.000), (160, 89.000), (192, 91.000), (224, 92.000), 
==========[38/120]	loss 0.249	top1 acc 90.250 (93.500)	top5 acc 99.750	Train top1 91.557	loss 0.266	(128, 86.000), (160, 89.000), (192, 93.000), (224, 93.000), 
==========[39/120]	loss 0.272	top1 acc 91.250 (93.500)	top5 acc 100.000	Train top1 91.141	loss 0.277	(128, 87.000), (160, 90.000), (192, 93.000), (224, 95.000), 
==========[40/120]	loss 0.250	top1 acc 92.250 (93.500)	top5 acc 100.000	Train top1 91.877	loss 0.253	(128, 91.000), (160, 91.000), (192, 94.000), (224, 93.000), 
==========[41/120]	loss 0.232	top1 acc 93.500 (93.500)	top5 acc 100.000	Train top1 91.621	loss 0.265	(128, 91.000), (160, 92.000), (192, 96.000), (224, 95.000), 
==========[42/120]	loss 0.245	top1 acc 91.000 (93.500)	top5 acc 100.000	Train top1 91.685	loss 0.258	(128, 88.000), (160, 89.000), (192, 93.000), (224, 94.000), 
==========[43/120]	loss 0.330	top1 acc 88.000 (93.500)	top5 acc 100.000	Train top1 91.899	loss 0.256	(128, 83.000), (160, 87.000), (192, 90.000), (224, 92.000), 
==========[44/120]	loss 0.238	top1 acc 90.000 (93.500)	top5 acc 100.000	Train top1 91.685	loss 0.265	(128, 84.000), (160, 89.000), (192, 94.000), (224, 93.000), 
==========[45/120]	loss 0.237	top1 acc 92.250 (93.500)	top5 acc 100.000	Train top1 92.304	loss 0.241	(128, 90.000), (160, 91.000), (192, 92.000), (224, 96.000), 
==========[46/120]	loss 0.281	top1 acc 91.250 (93.500)	top5 acc 100.000	Train top1 92.529	loss 0.237	(128, 88.000), (160, 91.000), (192, 92.000), (224, 94.000), 
==========[47/120]	loss 0.217	top1 acc 93.000 (93.500)	top5 acc 100.000	Train top1 92.102	loss 0.243	(128, 90.000), (160, 91.000), (192, 94.000), (224, 97.000), 
==========[48/120]	loss 0.272	top1 acc 92.250 (93.500)	top5 acc 100.000	Train top1 92.059	loss 0.245	(128, 91.000), (160, 90.000), (192, 93.000), (224, 95.000), 
==========[49/120]	loss 0.249	top1 acc 91.500 (93.500)	top5 acc 100.000	Train top1 91.974	loss 0.245	(128, 90.000), (160, 92.000), (192, 92.000), (224, 92.000), 
==========[50/120]	loss 0.247	top1 acc 90.250 (93.500)	top5 acc 99.750	Train top1 92.497	loss 0.240	(128, 89.000), (160, 89.000), (192, 91.000), (224, 92.000), 
==========[51/120]	loss 0.230	top1 acc 89.500 (93.500)	top5 acc 100.000	Train top1 92.582	loss 0.233	(128, 88.000), (160, 89.000), (192, 91.000), (224, 90.000), 
==========[52/120]	loss 0.247	top1 acc 92.500 (93.500)	top5 acc 100.000	Train top1 93.020	loss 0.223	(128, 89.000), (160, 91.000), (192, 94.000), (224, 96.000), 
==========[53/120]	loss 0.304	top1 acc 90.500 (93.500)	top5 acc 99.750	Train top1 92.699	loss 0.230	(128, 86.000), (160, 91.000), (192, 93.000), (224, 92.000), 
==========[54/120]	loss 0.257	top1 acc 92.750 (93.500)	top5 acc 99.500	Train top1 93.350	loss 0.219	(128, 90.000), (160, 92.000), (192, 93.000), (224, 96.000), 
==========[55/120]	loss 0.186	top1 acc 94.000 (94.000)	top5 acc 99.500	Train top1 92.966	loss 0.224	(128, 91.000), (160, 92.000), (192, 96.000), (224, 97.000), 
==========[56/120]	loss 0.218	top1 acc 93.250 (94.000)	top5 acc 99.750	Train top1 93.169	loss 0.208	(128, 92.000), (160, 92.000), (192, 95.000), (224, 94.000), 
==========[57/120]	loss 0.216	top1 acc 91.750 (94.000)	top5 acc 99.750	Train top1 93.286	loss 0.213	(128, 87.000), (160, 91.000), (192, 94.000), (224, 95.000), 
==========[58/120]	loss 0.222	top1 acc 92.750 (94.000)	top5 acc 100.000	Train top1 93.286	loss 0.218	(128, 92.000), (160, 91.000), (192, 93.000), (224, 95.000), 
==========[59/120]	loss 0.253	top1 acc 91.750 (94.000)	top5 acc 100.000	Train top1 93.553	loss 0.203	(128, 90.000), (160, 91.000), (192, 94.000), (224, 92.000), 
==========[60/120]	loss 0.243	top1 acc 93.000 (94.000)	top5 acc 99.750	Train top1 92.870	loss 0.218	(128, 89.000), (160, 93.000), (192, 95.000), (224, 95.000), 
==========[61/120]	loss 0.216	top1 acc 93.000 (94.000)	top5 acc 100.000	Train top1 93.767	loss 0.199	(128, 91.000), (160, 93.000), (192, 94.000), (224, 94.000), 
==========[62/120]	loss 0.175	top1 acc 93.750 (94.000)	top5 acc 100.000	Train top1 93.329	loss 0.212	(128, 92.000), (160, 93.000), (192, 94.000), (224, 96.000), 
==========[63/120]	loss 0.205	top1 acc 93.000 (94.000)	top5 acc 99.750	Train top1 93.404	loss 0.202	(128, 90.000), (160, 93.000), (192, 95.000), (224, 94.000), 
==========[64/120]	loss 0.201	top1 acc 93.000 (94.000)	top5 acc 99.500	Train top1 93.735	loss 0.199	(128, 90.000), (160, 91.000), (192, 96.000), (224, 95.000), 
==========[65/120]	loss 0.174	top1 acc 93.500 (94.000)	top5 acc 100.000	Train top1 93.575	loss 0.204	(128, 91.000), (160, 93.000), (192, 94.000), (224, 96.000), 
==========[66/120]	loss 0.189	top1 acc 93.500 (94.000)	top5 acc 100.000	Train top1 93.788	loss 0.193	(128, 90.000), (160, 93.000), (192, 95.000), (224, 96.000), 
==========[67/120]	loss 0.282	top1 acc 91.000 (94.000)	top5 acc 99.750	Train top1 94.012	loss 0.185	(128, 86.000), (160, 91.000), (192, 92.000), (224, 95.000), 
==========[68/120]	loss 0.212	top1 acc 92.750 (94.000)	top5 acc 99.750	Train top1 93.959	loss 0.188	(128, 88.000), (160, 93.000), (192, 94.000), (224, 96.000), 
==========[69/120]	loss 0.197	top1 acc 93.750 (94.000)	top5 acc 100.000	Train top1 93.884	loss 0.185	(128, 91.000), (160, 92.000), (192, 96.000), (224, 96.000), 
==========[70/120]	loss 0.232	top1 acc 92.750 (94.000)	top5 acc 99.750	Train top1 94.087	loss 0.177	(128, 89.000), (160, 92.000), (192, 95.000), (224, 95.000), 
==========[71/120]	loss 0.182	top1 acc 93.750 (94.000)	top5 acc 99.500	Train top1 94.642	loss 0.176	(128, 93.000), (160, 92.000), (192, 95.000), (224, 95.000), 
==========[72/120]	loss 0.181	top1 acc 94.750 (94.750)	top5 acc 100.000	Train top1 94.268	loss 0.173	(128, 93.000), (160, 94.000), (192, 97.000), (224, 95.000), 
==========[73/120]	loss 0.182	top1 acc 95.000 (95.000)	top5 acc 99.750	Train top1 94.343	loss 0.177	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[74/120]	loss 0.208	top1 acc 93.250 (95.000)	top5 acc 99.500	Train top1 93.948	loss 0.183	(128, 92.000), (160, 91.000), (192, 95.000), (224, 95.000), 
==========[75/120]	loss 0.216	top1 acc 94.250 (95.000)	top5 acc 99.750	Train top1 94.631	loss 0.163	(128, 92.000), (160, 92.000), (192, 97.000), (224, 96.000), 
==========[76/120]	loss 0.230	top1 acc 93.000 (95.000)	top5 acc 99.750	Train top1 94.407	loss 0.176	(128, 91.000), (160, 92.000), (192, 93.000), (224, 96.000), 
==========[77/120]	loss 0.222	top1 acc 92.750 (95.000)	top5 acc 100.000	Train top1 94.663	loss 0.158	(128, 90.000), (160, 91.000), (192, 93.000), (224, 97.000), 
==========[78/120]	loss 0.173	top1 acc 93.000 (95.000)	top5 acc 100.000	Train top1 95.026	loss 0.156	(128, 90.000), (160, 93.000), (192, 92.000), (224, 97.000), 
==========[79/120]	loss 0.169	top1 acc 93.750 (95.000)	top5 acc 100.000	Train top1 95.048	loss 0.160	(128, 91.000), (160, 91.000), (192, 96.000), (224, 97.000), 
==========[80/120]	loss 0.195	top1 acc 93.750 (95.000)	top5 acc 100.000	Train top1 94.919	loss 0.158	(128, 92.000), (160, 93.000), (192, 93.000), (224, 97.000), 
==========[81/120]	loss 0.179	top1 acc 94.500 (95.000)	top5 acc 99.750	Train top1 95.250	loss 0.149	(128, 93.000), (160, 93.000), (192, 95.000), (224, 97.000), 
==========[82/120]	loss 0.188	top1 acc 92.750 (95.000)	top5 acc 99.750	Train top1 95.026	loss 0.159	(128, 89.000), (160, 92.000), (192, 94.000), (224, 96.000), 
==========[83/120]	loss 0.173	top1 acc 94.750 (95.000)	top5 acc 100.000	Train top1 95.090	loss 0.157	(128, 93.000), (160, 93.000), (192, 96.000), (224, 97.000), 
==========[84/120]	loss 0.165	top1 acc 94.500 (95.000)	top5 acc 100.000	Train top1 94.887	loss 0.166	(128, 92.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[85/120]	loss 0.161	top1 acc 94.750 (95.000)	top5 acc 100.000	Train top1 95.400	loss 0.147	(128, 91.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[86/120]	loss 0.145	top1 acc 95.000 (95.000)	top5 acc 100.000	Train top1 94.962	loss 0.160	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[87/120]	loss 0.182	top1 acc 94.500 (95.000)	top5 acc 100.000	Train top1 95.933	loss 0.132	(128, 93.000), (160, 93.000), (192, 94.000), (224, 98.000), 
==========[88/120]	loss 0.206	top1 acc 93.750 (95.000)	top5 acc 99.750	Train top1 95.613	loss 0.139	(128, 93.000), (160, 93.000), (192, 93.000), (224, 96.000), 
==========[89/120]	loss 0.177	top1 acc 94.750 (95.000)	top5 acc 100.000	Train top1 95.603	loss 0.135	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[90/120]	loss 0.168	top1 acc 94.500 (95.000)	top5 acc 99.750	Train top1 95.795	loss 0.140	(128, 92.000), (160, 95.000), (192, 94.000), (224, 97.000), 
==========[91/120]	loss 0.177	top1 acc 93.500 (95.000)	top5 acc 100.000	Train top1 95.795	loss 0.133	(128, 91.000), (160, 93.000), (192, 95.000), (224, 95.000), 
==========[92/120]	loss 0.177	top1 acc 93.250 (95.000)	top5 acc 99.750	Train top1 95.667	loss 0.140	(128, 91.000), (160, 92.000), (192, 94.000), (224, 96.000), 
==========[93/120]	loss 0.167	top1 acc 94.250 (95.000)	top5 acc 99.750	Train top1 95.528	loss 0.142	(128, 93.000), (160, 95.000), (192, 94.000), (224, 95.000), 
==========[94/120]	loss 0.167	top1 acc 95.250 (95.250)	top5 acc 99.750	Train top1 95.453	loss 0.145	(128, 95.000), (160, 95.000), (192, 96.000), (224, 95.000), 
==========[95/120]	loss 0.193	top1 acc 93.750 (95.250)	top5 acc 100.000	Train top1 95.485	loss 0.140	(128, 91.000), (160, 94.000), (192, 94.000), (224, 96.000), 
==========[96/120]	loss 0.185	top1 acc 94.500 (95.250)	top5 acc 100.000	Train top1 95.613	loss 0.143	(128, 94.000), (160, 94.000), (192, 94.000), (224, 96.000), 
==========[97/120]	loss 0.187	top1 acc 95.000 (95.250)	top5 acc 100.000	Train top1 95.592	loss 0.137	(128, 93.000), (160, 95.000), (192, 95.000), (224, 97.000), 
==========[98/120]	loss 0.202	top1 acc 93.750 (95.250)	top5 acc 100.000	Train top1 95.827	loss 0.133	(128, 92.000), (160, 94.000), (192, 93.000), (224, 96.000), 
==========[99/120]	loss 0.203	top1 acc 93.250 (95.250)	top5 acc 99.750	Train top1 96.360	loss 0.121	(128, 90.000), (160, 93.000), (192, 93.000), (224, 97.000), 
==========[100/120]	loss 0.199	top1 acc 94.000 (95.250)	top5 acc 100.000	Train top1 96.040	loss 0.125	(128, 93.000), (160, 93.000), (192, 94.000), (224, 96.000), 
==========[101/120]	loss 0.211	top1 acc 93.750 (95.250)	top5 acc 99.750	Train top1 96.275	loss 0.120	(128, 92.000), (160, 93.000), (192, 94.000), (224, 96.000), 
==========[102/120]	loss 0.210	top1 acc 93.500 (95.250)	top5 acc 100.000	Train top1 95.667	loss 0.132	(128, 91.000), (160, 94.000), (192, 93.000), (224, 96.000), 
==========[103/120]	loss 0.212	top1 acc 94.000 (95.250)	top5 acc 100.000	Train top1 96.040	loss 0.124	(128, 91.000), (160, 94.000), (192, 94.000), (224, 97.000), 
==========[104/120]	loss 0.197	top1 acc 94.000 (95.250)	top5 acc 100.000	Train top1 96.222	loss 0.116	(128, 93.000), (160, 93.000), (192, 94.000), (224, 96.000), 
==========[105/120]	loss 0.193	top1 acc 94.000 (95.250)	top5 acc 100.000	Train top1 96.008	loss 0.130	(128, 93.000), (160, 94.000), (192, 93.000), (224, 96.000), 
==========[106/120]	loss 0.192	top1 acc 94.250 (95.250)	top5 acc 100.000	Train top1 96.339	loss 0.123	(128, 93.000), (160, 94.000), (192, 94.000), (224, 96.000), 
==========[107/120]	loss 0.186	top1 acc 94.250 (95.250)	top5 acc 100.000	Train top1 96.254	loss 0.117	(128, 93.000), (160, 93.000), (192, 94.000), (224, 97.000), 
==========[108/120]	loss 0.188	top1 acc 94.250 (95.250)	top5 acc 100.000	Train top1 96.051	loss 0.127	(128, 92.000), (160, 94.000), (192, 94.000), (224, 97.000), 
==========[109/120]	loss 0.190	top1 acc 94.500 (95.250)	top5 acc 100.000	Train top1 96.446	loss 0.118	(128, 93.000), (160, 94.000), (192, 95.000), (224, 96.000), 
==========[110/120]	loss 0.186	top1 acc 94.500 (95.250)	top5 acc 100.000	Train top1 96.328	loss 0.115	(128, 92.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[111/120]	loss 0.186	top1 acc 95.250 (95.250)	top5 acc 100.000	Train top1 96.136	loss 0.126	(128, 94.000), (160, 94.000), (192, 96.000), (224, 97.000), 
==========[112/120]	loss 0.190	top1 acc 94.500 (95.250)	top5 acc 100.000	Train top1 96.115	loss 0.121	(128, 92.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[113/120]	loss 0.187	top1 acc 95.250 (95.250)	top5 acc 100.000	Train top1 96.019	loss 0.127	(128, 94.000), (160, 94.000), (192, 96.000), (224, 97.000), 
==========[114/120]	loss 0.185	top1 acc 95.000 (95.250)	top5 acc 100.000	Train top1 95.933	loss 0.128	(128, 94.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[115/120]	loss 0.185	top1 acc 95.000 (95.250)	top5 acc 100.000	Train top1 95.805	loss 0.136	(128, 94.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[116/120]	loss 0.185	top1 acc 94.750 (95.250)	top5 acc 100.000	Train top1 96.414	loss 0.113	(128, 93.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[117/120]	loss 0.186	top1 acc 94.750 (95.250)	top5 acc 100.000	Train top1 96.061	loss 0.126	(128, 93.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[118/120]	loss 0.186	top1 acc 94.750 (95.250)	top5 acc 100.000	Train top1 96.318	loss 0.120	(128, 93.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[119/120]	loss 0.185	top1 acc 94.750 (95.250)	top5 acc 100.000	Train top1 96.328	loss 0.120	(128, 93.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[120/120]	loss 0.185	top1 acc 94.750 (95.250)	top5 acc 100.000	Train top1 96.446	loss 0.115	(128, 93.000), (160, 94.000), (192, 95.000), (224, 97.000), 
===========> loaded checkpoint 'teacher_modelV2_imagenette/checkpoint/checkpoint.pth.tar'
==========Loaded init from teacher_modelV2_imagenette/checkpoint/checkpoint.pth.tar
===========> loaded checkpoint 'teacher_modelV2_imagenette/checkpoint/checkpoint.pth.tar'
===========> loaded checkpoint 'teacher_modelV2_imagenette/checkpoint/checkpoint.pth.tar'
===========> loaded checkpoint 'teacher_modelV2_imagenette/checkpoint/checkpoint.pth.tar'
==========[241/380]	loss 0.188	top1 acc 94.500 (94.500)	top5 acc 99.750	Train top1 95.656	loss 0.142	(128, 94.000), (160, 93.000), (192, 96.000), (224, 95.000), 
==========[242/380]	loss 0.227	top1 acc 93.500 (94.500)	top5 acc 100.000	Train top1 95.357	loss 0.148	(128, 94.000), (160, 92.000), (192, 93.000), (224, 95.000), 
==========[243/380]	loss 0.227	top1 acc 93.000 (94.500)	top5 acc 100.000	Train top1 95.506	loss 0.142	(128, 91.000), (160, 92.000), (192, 94.000), (224, 95.000), 
==========[244/380]	loss 0.199	top1 acc 93.000 (94.500)	top5 acc 100.000	Train top1 94.727	loss 0.163	(128, 90.000), (160, 94.000), (192, 93.000), (224, 95.000), 
==========[245/380]	loss 0.150	top1 acc 95.000 (95.000)	top5 acc 100.000	Train top1 95.677	loss 0.145	(128, 95.000), (160, 93.000), (192, 95.000), (224, 97.000), 
==========[246/380]	loss 0.159	top1 acc 95.000 (95.000)	top5 acc 100.000	Train top1 95.229	loss 0.155	(128, 94.000), (160, 95.000), (192, 95.000), (224, 96.000), 
==========[247/380]	loss 0.206	top1 acc 93.000 (95.000)	top5 acc 100.000	Train top1 95.410	loss 0.147	(128, 92.000), (160, 93.000), (192, 93.000), (224, 94.000), 
==========[248/380]	loss 0.199	top1 acc 94.750 (95.000)	top5 acc 100.000	Train top1 95.528	loss 0.139	(128, 94.000), (160, 96.000), (192, 94.000), (224, 95.000), 
==========[249/380]	loss 0.171	top1 acc 95.750 (95.750)	top5 acc 100.000	Train top1 95.464	loss 0.143	(128, 95.000), (160, 96.000), (192, 96.000), (224, 96.000), 
==========[250/380]	loss 0.186	top1 acc 94.000 (95.750)	top5 acc 99.750	Train top1 95.709	loss 0.139	(128, 93.000), (160, 94.000), (192, 94.000), (224, 95.000), 
==========[251/380]	loss 0.167	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 95.058	loss 0.154	(128, 92.000), (160, 91.000), (192, 96.000), (224, 96.000), 
==========[252/380]	loss 0.212	top1 acc 93.000 (95.750)	top5 acc 99.750	Train top1 95.368	loss 0.144	(128, 89.000), (160, 92.000), (192, 94.000), (224, 97.000), 
==========[253/380]	loss 0.199	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 95.805	loss 0.140	(128, 90.000), (160, 95.000), (192, 94.000), (224, 96.000), 
==========[254/380]	loss 0.204	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 95.624	loss 0.140	(128, 90.000), (160, 92.000), (192, 94.000), (224, 95.000), 
==========[255/380]	loss 0.259	top1 acc 92.250 (95.750)	top5 acc 100.000	Train top1 95.667	loss 0.135	(128, 89.000), (160, 92.000), (192, 92.000), (224, 96.000), 
==========[256/380]	loss 0.238	top1 acc 92.000 (95.750)	top5 acc 100.000	Train top1 95.560	loss 0.138	(128, 88.000), (160, 92.000), (192, 93.000), (224, 95.000), 
==========[257/380]	loss 0.192	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 95.869	loss 0.134	(128, 91.000), (160, 95.000), (192, 96.000), (224, 97.000), 
==========[258/380]	loss 0.193	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 95.229	loss 0.144	(128, 91.000), (160, 93.000), (192, 92.000), (224, 97.000), 
==========[259/380]	loss 0.200	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 95.805	loss 0.134	(128, 91.000), (160, 94.000), (192, 92.000), (224, 96.000), 
==========[260/380]	loss 0.176	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 95.880	loss 0.136	(128, 94.000), (160, 94.000), (192, 94.000), (224, 95.000), 
==========[261/380]	loss 0.176	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 95.859	loss 0.131	(128, 92.000), (160, 95.000), (192, 93.000), (224, 95.000), 
==========[262/380]	loss 0.223	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 95.560	loss 0.138	(128, 93.000), (160, 93.000), (192, 95.000), (224, 95.000), 
==========[263/380]	loss 0.203	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 95.784	loss 0.130	(128, 91.000), (160, 95.000), (192, 96.000), (224, 95.000), 
==========[264/380]	loss 0.233	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 95.517	loss 0.142	(128, 89.000), (160, 93.000), (192, 94.000), (224, 95.000), 
==========[265/380]	loss 0.231	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 95.965	loss 0.133	(128, 92.000), (160, 95.000), (192, 93.000), (224, 96.000), 
==========[266/380]	loss 0.194	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 95.731	loss 0.136	(128, 90.000), (160, 94.000), (192, 94.000), (224, 97.000), 
==========[267/380]	loss 0.234	top1 acc 92.500 (95.750)	top5 acc 99.750	Train top1 96.296	loss 0.120	(128, 89.000), (160, 92.000), (192, 93.000), (224, 96.000), 
==========[268/380]	loss 0.178	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 95.560	loss 0.141	(128, 92.000), (160, 92.000), (192, 95.000), (224, 96.000), 
==========[269/380]	loss 0.173	top1 acc 94.500 (95.750)	top5 acc 99.750	Train top1 96.051	loss 0.124	(128, 92.000), (160, 95.000), (192, 95.000), (224, 96.000), 
==========[270/380]	loss 0.210	top1 acc 93.750 (95.750)	top5 acc 99.750	Train top1 96.158	loss 0.127	(128, 92.000), (160, 93.000), (192, 94.000), (224, 96.000), 
==========[271/380]	loss 0.217	top1 acc 93.000 (95.750)	top5 acc 99.750	Train top1 96.158	loss 0.121	(128, 90.000), (160, 91.000), (192, 94.000), (224, 97.000), 
==========[272/380]	loss 0.206	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 95.699	loss 0.135	(128, 92.000), (160, 94.000), (192, 96.000), (224, 96.000), 
==========[273/380]	loss 0.168	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 95.848	loss 0.129	(128, 92.000), (160, 93.000), (192, 96.000), (224, 98.000), 
==========[274/380]	loss 0.195	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 96.158	loss 0.122	(128, 91.000), (160, 92.000), (192, 96.000), (224, 96.000), 
==========[275/380]	loss 0.165	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 95.933	loss 0.129	(128, 92.000), (160, 94.000), (192, 97.000), (224, 97.000), 
==========[276/380]	loss 0.178	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.211	loss 0.124	(128, 90.000), (160, 95.000), (192, 96.000), (224, 96.000), 
==========[277/380]	loss 0.166	top1 acc 95.250 (95.750)	top5 acc 100.000	Train top1 96.211	loss 0.116	(128, 92.000), (160, 95.000), (192, 96.000), (224, 98.000), 
==========[278/380]	loss 0.178	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 96.104	loss 0.130	(128, 91.000), (160, 94.000), (192, 96.000), (224, 97.000), 
==========[279/380]	loss 0.146	top1 acc 95.250 (95.750)	top5 acc 100.000	Train top1 95.773	loss 0.127	(128, 92.000), (160, 94.000), (192, 97.000), (224, 98.000), 
==========[280/380]	loss 0.134	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 96.147	loss 0.125	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[281/380]	loss 0.138	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 95.837	loss 0.135	(128, 93.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[282/380]	loss 0.199	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 96.029	loss 0.122	(128, 91.000), (160, 92.000), (192, 95.000), (224, 95.000), 
==========[283/380]	loss 0.182	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 95.987	loss 0.124	(128, 91.000), (160, 92.000), (192, 95.000), (224, 97.000), 
==========[284/380]	loss 0.150	top1 acc 95.250 (95.750)	top5 acc 100.000	Train top1 96.200	loss 0.120	(128, 92.000), (160, 94.000), (192, 97.000), (224, 98.000), 
==========[285/380]	loss 0.167	top1 acc 95.000 (95.750)	top5 acc 99.750	Train top1 96.296	loss 0.117	(128, 93.000), (160, 94.000), (192, 96.000), (224, 97.000), 
==========[286/380]	loss 0.197	top1 acc 94.750 (95.750)	top5 acc 99.750	Train top1 96.072	loss 0.129	(128, 93.000), (160, 93.000), (192, 96.000), (224, 97.000), 
==========[287/380]	loss 0.173	top1 acc 94.750 (95.750)	top5 acc 99.750	Train top1 96.158	loss 0.120	(128, 92.000), (160, 95.000), (192, 95.000), (224, 97.000), 
==========[288/380]	loss 0.172	top1 acc 93.750 (95.750)	top5 acc 99.750	Train top1 96.606	loss 0.107	(128, 91.000), (160, 93.000), (192, 95.000), (224, 96.000), 
==========[289/380]	loss 0.165	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.296	loss 0.119	(128, 91.000), (160, 95.000), (192, 95.000), (224, 96.000), 
==========[290/380]	loss 0.165	top1 acc 95.250 (95.750)	top5 acc 100.000	Train top1 96.446	loss 0.110	(128, 94.000), (160, 94.000), (192, 96.000), (224, 97.000), 
==========[291/380]	loss 0.166	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.211	loss 0.123	(128, 93.000), (160, 93.000), (192, 95.000), (224, 96.000), 
==========[292/380]	loss 0.183	top1 acc 94.000 (95.750)	top5 acc 99.750	Train top1 96.136	loss 0.122	(128, 92.000), (160, 93.000), (192, 95.000), (224, 96.000), 
==========[293/380]	loss 0.169	top1 acc 93.750 (95.750)	top5 acc 99.750	Train top1 96.275	loss 0.115	(128, 91.000), (160, 93.000), (192, 95.000), (224, 96.000), 
==========[294/380]	loss 0.161	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 96.243	loss 0.126	(128, 91.000), (160, 94.000), (192, 95.000), (224, 95.000), 
==========[295/380]	loss 0.171	top1 acc 94.500 (95.750)	top5 acc 99.750	Train top1 96.446	loss 0.111	(128, 93.000), (160, 94.000), (192, 96.000), (224, 95.000), 
==========[296/380]	loss 0.158	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 96.659	loss 0.110	(128, 90.000), (160, 93.000), (192, 95.000), (224, 95.000), 
==========[297/380]	loss 0.166	top1 acc 93.750 (95.750)	top5 acc 99.750	Train top1 96.926	loss 0.103	(128, 92.000), (160, 91.000), (192, 95.000), (224, 97.000), 
==========[298/380]	loss 0.181	top1 acc 93.500 (95.750)	top5 acc 99.750	Train top1 96.467	loss 0.114	(128, 91.000), (160, 93.000), (192, 94.000), (224, 96.000), 
==========[299/380]	loss 0.160	top1 acc 94.000 (95.750)	top5 acc 99.750	Train top1 96.478	loss 0.112	(128, 90.000), (160, 95.000), (192, 95.000), (224, 96.000), 
==========[300/380]	loss 0.141	top1 acc 95.500 (95.750)	top5 acc 99.750	Train top1 96.520	loss 0.114	(128, 92.000), (160, 95.000), (192, 97.000), (224, 98.000), 
==========[301/380]	loss 0.156	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.691	loss 0.106	(128, 91.000), (160, 93.000), (192, 96.000), (224, 97.000), 
